Date,Time,Temperature,Humidity,Moist,Powdery,Downy,B. Leaf Spot
7/9/2023,12:20:36,25.7,75,0,yes,no,no
7/9/2023,12:20:40,25.8,75,0,yes,no,no
7/9/2023,12:20:44,25.8,75,0,yes,no,no
7/9/2023,12:20:48,25.8,75,0,yes,no,no
7/9/2023,12:20:52,25.8,75,0,yes,no,no
7/9/2023,12:20:55,25.8,75,0,yes,no,no
7/9/2023,12:20:59,25.8,75,0,yes,no,no
7/9/2023,12:21:03,25.8,75,0,yes,no,no
7/9/2023,12:21:07,25.8,75,0,yes,no,no
7/9/2023,12:21:10,25.8,75,0,yes,no,no
7/9/2023,12:21:14,25.8,75,0,yes,no,no
7/9/2023,12:21:17,25.8,75,0,yes,no,no
7/9/2023,12:21:21,25.8,75,0,yes,no,no
7/9/2023,12:21:25,25.8,75,0,yes,no,no
7/9/2023,12:21:31,25.8,75,0,yes,no,no
7/9/2023,12:21:34,25.8,75,0,yes,no,no
7/9/2023,12:21:38,25.8,75,0,yes,no,no
7/9/2023,12:21:42,25.8,75,0,yes,no,no
7/9/2023,12:21:46,25.8,75,0,yes,no,no
7/9/2023,12:21:49,25.8,75,0,yes,no,no
7/9/2023,12:21:53,25.8,75,0,yes,no,no
7/9/2023,12:21:57,25.8,75,0,yes,no,no
7/9/2023,12:22:00,25.7,75,0,yes,no,no
7/9/2023,12:22:04,25.7,75,0,yes,no,no
7/9/2023,12:22:08,25.7,75,0,yes,no,no
7/9/2023,12:22:11,25.7,75,0,yes,no,no
7/9/2023,12:22:15,25.7,75,0,yes,no,no
7/9/2023,12:22:19,25.7,75,0,yes,no,no
7/9/2023,12:22:23,25.7,75,0,yes,no,no
7/9/2023,12:22:27,25.7,75,0,yes,no,no
7/9/2023,12:22:30,25.7,75,0,yes,no,no
7/9/2023,12:22:34,25.7,75,0,yes,no,no
7/9/2023,12:22:38,25.7,75,0,yes,no,no
7/9/2023,12:22:42,25.7,75,0,yes,no,no
7/9/2023,12:22:45,25.7,75,0,yes,no,no
7/9/2023,12:22:49,25.7,75,0,yes,no,no
7/9/2023,12:22:53,25.7,75,0,yes,no,no
7/9/2023,12:22:56,25.7,75,0,yes,no,no
7/9/2023,12:23:08,25.7,75,0,yes,no,no
7/9/2023,12:23:11,25.7,75,0,yes,no,no
7/9/2023,12:23:15,25.7,75,0,yes,no,no
7/9/2023,12:23:19,25.7,75,0,yes,no,no
7/9/2023,12:23:23,25.7,74,0,yes,no,no
7/9/2023,12:23:26,25.7,74,0,yes,no,no
7/9/2023,12:23:30,25.7,74,0,yes,no,no
7/9/2023,12:23:34,25.7,75,0,yes,no,no
7/9/2023,12:23:37,25.7,74,0,yes,no,no
7/9/2023,12:23:41,25.7,75,0,yes,no,no
7/9/2023,12:23:45,25.7,75,0,yes,no,no
7/9/2023,12:23:48,25.7,75,0,yes,no,no
7/9/2023,12:23:52,25.7,75,0,yes,no,no
7/9/2023,12:23:56,25.7,75,0,yes,no,no
7/9/2023,12:24:00,25.8,75,0,yes,no,no
7/9/2023,12:24:03,25.8,74,0,yes,no,no
7/9/2023,12:24:07,25.8,74,0,yes,no,no
7/9/2023,12:24:10,25.8,74,0,yes,no,no
7/9/2023,12:24:14,25.8,74,0,yes,no,no
7/9/2023,12:24:18,25.8,74,0,yes,no,no
7/9/2023,12:24:21,25.8,74,0,yes,no,no
7/9/2023,12:24:25,25.8,74,0,yes,no,no
7/9/2023,12:24:29,25.8,74,0,yes,no,no
7/9/2023,12:24:33,25.8,74,0,yes,no,no
7/9/2023,12:24:37,25.8,74,1,no,no,no
7/9/2023,12:24:41,25.8,74,1,no,no,no
7/9/2023,12:24:44,25.8,74,0,yes,no,no
7/9/2023,12:24:48,25.8,74,0,yes,no,no
7/9/2023,12:24:52,25.8,74,0,yes,no,no
7/9/2023,12:24:56,25.8,74,0,yes,no,no
7/9/2023,12:24:59,25.8,74,0,yes,no,no
7/9/2023,12:25:03,25.8,74,0,yes,no,no
7/9/2023,12:25:06,25.8,74,0,yes,no,no
7/9/2023,12:25:10,25.8,74,0,yes,no,no
7/9/2023,12:25:14,25.8,74,0,yes,no,no
7/9/2023,12:25:18,25.8,74,0,yes,no,no
7/9/2023,12:25:22,25.8,74,0,yes,no,no
7/9/2023,12:25:25,25.8,74,0,yes,no,no
7/9/2023,12:25:29,25.8,74,0,yes,no,no
7/9/2023,12:25:33,25.8,74,0,yes,no,no
7/9/2023,12:25:37,25.8,74,0,yes,no,no
7/9/2023,12:25:41,25.8,74,0,yes,no,no
7/9/2023,12:25:44,25.8,74,0,yes,no,no
7/9/2023,12:25:48,25.8,74,0,yes,no,no
7/9/2023,12:25:53,25.8,74,0,yes,no,no
7/9/2023,12:25:57,25.8,74,0,yes,no,no
7/9/2023,12:26:00,25.8,74,0,yes,no,no
7/9/2023,12:26:03,25.8,74,0,yes,no,no
7/9/2023,12:26:07,25.8,74,0,yes,no,no
7/9/2023,12:26:11,25.8,74,0,yes,no,no
7/9/2023,12:26:15,25.8,74,0,yes,no,no
7/9/2023,12:26:18,25.8,74,0,yes,no,no
7/9/2023,12:26:22,25.8,74,0,yes,no,no
7/9/2023,12:26:26,25.8,74,0,yes,no,no
7/9/2023,12:26:29,25.8,74,0,yes,no,no
7/9/2023,12:26:33,25.9,74,0,yes,no,no
7/9/2023,12:26:37,25.9,74,0,yes,no,no
7/9/2023,12:26:41,25.9,74,0,yes,no,no
7/9/2023,12:26:45,25.9,74,0,yes,no,no
7/9/2023,12:26:49,25.9,74,0,yes,no,no
7/9/2023,12:26:53,25.9,74,0,yes,no,no
7/9/2023,12:26:57,25.9,74,0,yes,no,no
7/9/2023,12:27:01,25.9,74,0,yes,no,no
7/9/2023,12:27:05,25.9,74,0,yes,no,no
7/9/2023,12:27:09,25.9,74,0,yes,no,no
7/9/2023,12:27:13,25.9,74,0,yes,no,no
7/9/2023,12:27:17,25.9,74,0,yes,no,no
7/9/2023,12:27:21,25.9,74,0,yes,no,no
7/9/2023,12:27:25,25.9,74,0,yes,no,no
7/9/2023,12:27:29,25.9,74,0,yes,no,no
7/9/2023,12:27:33,25.9,74,0,yes,no,no
7/9/2023,12:27:37,25.9,74,0,yes,no,no
7/9/2023,12:27:41,25.9,74,0,yes,no,no
7/9/2023,12:27:45,25.9,74,0,yes,no,no
7/9/2023,12:27:49,25.9,74,0,yes,no,no
7/9/2023,12:27:53,25.9,74,0,yes,no,no
7/9/2023,12:27:57,25.9,74,0,yes,no,no
7/9/2023,12:28:01,25.9,74,0,yes,no,no
7/9/2023,12:28:05,25.9,74,0,yes,no,no
7/9/2023,12:28:09,25.9,74,0,yes,no,no
7/9/2023,12:28:13,25.9,74,0,yes,no,no
7/9/2023,12:28:17,25.9,74,0,yes,no,no
7/9/2023,12:28:20,25.9,74,0,yes,no,no
7/9/2023,12:28:24,25.9,74,0,yes,no,no
7/9/2023,12:28:30,25.9,74,0,yes,no,no
7/9/2023,12:28:33,25.9,74,0,yes,no,no
7/9/2023,12:28:37,25.9,74,0,yes,no,no
7/9/2023,12:28:41,25.9,74,0,yes,no,no
7/9/2023,12:28:44,25.9,74,0,yes,no,no
7/9/2023,12:28:48,25.9,74,0,yes,no,no
7/9/2023,12:28:52,25.9,74,0,yes,no,no
7/9/2023,12:28:56,25.9,74,0,yes,no,no
7/9/2023,12:29:00,25.9,74,0,yes,no,no
7/9/2023,12:29:04,25.9,74,0,yes,no,no
7/9/2023,12:29:08,25.9,74,0,yes,no,no
7/9/2023,12:29:12,25.9,74,0,yes,no,no
7/9/2023,12:29:15,25.9,74,0,yes,no,no
7/9/2023,12:29:19,25.9,74,0,yes,no,no
7/9/2023,12:29:23,25.9,74,0,yes,no,no
7/9/2023,12:29:27,25.9,74,0,yes,no,no
7/9/2023,12:29:30,25.9,74,0,yes,no,no
7/9/2023,12:29:34,25.9,74,0,yes,no,no
7/9/2023,12:29:38,25.9,74,0,yes,no,no
7/9/2023,12:30:29,25.9,74,1,no,no,no
7/9/2023,12:30:33,26,74,1,no,no,no
7/9/2023,12:30:37,26,74,1,no,no,no
7/9/2023,12:30:41,26,74,1,no,no,no
7/9/2023,12:30:45,26,74,1,no,no,no
7/9/2023,12:30:48,26,74,1,no,no,no
7/9/2023,12:30:53,26,74,1,no,no,no
7/9/2023,12:30:57,26,74,1,no,no,no
7/9/2023,12:31:01,26,74,1,no,no,no
7/9/2023,12:31:05,26,74,1,no,no,no
7/9/2023,12:31:09,26,74,1,no,no,no
7/9/2023,12:31:12,26,74,1,no,no,no
7/9/2023,12:31:17,26,74,1,no,no,no
7/9/2023,12:31:21,26,74,1,no,no,no
7/9/2023,12:31:25,26,74,1,no,no,no
7/9/2023,12:31:29,26,74,1,no,no,no
7/9/2023,12:31:33,26,74,1,no,no,no
7/9/2023,12:31:36,26.1,74,1,no,no,no
7/9/2023,12:31:40,26.1,74,1,no,no,no
7/9/2023,12:31:44,26.1,74,1,no,no,no
7/9/2023,12:31:47,26.1,74,1,no,no,no
7/9/2023,12:31:51,26.1,74,1,no,no,no
7/9/2023,12:31:55,26.1,74,1,no,no,no
7/9/2023,12:31:58,26.1,74,1,no,no,no
7/9/2023,12:32:02,26.1,74,1,no,no,no
7/9/2023,12:32:05,26.1,74,1,no,no,no
7/9/2023,12:32:09,26.1,74,1,no,no,no
7/9/2023,12:32:13,26.1,74,1,no,no,no
7/9/2023,12:32:17,26.1,74,1,no,no,no
7/9/2023,12:32:21,26.1,74,1,no,no,no
7/9/2023,12:32:25,26.1,74,1,no,no,no
7/9/2023,12:32:29,26.1,74,1,no,no,no
7/9/2023,12:32:33,26.1,74,1,no,no,no
7/9/2023,12:32:36,26.1,74,1,no,no,no
7/9/2023,12:32:40,26.1,74,1,no,no,no
7/9/2023,12:32:43,26.1,74,1,no,no,no
7/9/2023,12:32:47,26.1,74,1,no,no,no
7/9/2023,12:32:51,26.1,74,1,no,no,no
7/9/2023,12:32:55,26.1,74,1,no,no,no
7/9/2023,12:32:58,26.1,74,1,no,no,no
7/9/2023,12:33:02,26.1,74,1,no,no,no
7/9/2023,12:33:05,26.1,74,1,no,no,no
7/9/2023,12:33:09,26.1,74,1,no,no,no
7/9/2023,12:33:13,26.1,74,1,no,no,no
7/9/2023,12:33:17,26.1,74,1,no,no,no
7/9/2023,12:33:21,26.2,74,1,no,no,no
7/9/2023,12:33:24,26.2,74,1,no,no,no
7/9/2023,12:33:28,26.2,74,1,no,no,no
7/9/2023,12:33:32,26.2,74,1,no,no,no
7/9/2023,12:33:35,26.2,74,1,no,no,no
7/9/2023,12:33:39,26.2,74,1,no,no,no
7/9/2023,12:33:43,26.2,74,1,no,no,no
7/9/2023,12:33:46,26.2,73,1,no,no,no
7/9/2023,12:33:50,26.2,73,1,no,no,no
7/9/2023,12:33:54,26.2,73,1,no,no,no
7/9/2023,12:33:58,26.2,73,1,no,no,no
7/9/2023,12:34:02,26.2,73,1,no,no,no
7/9/2023,12:34:05,26.2,73,1,no,no,no
7/9/2023,12:34:09,26.2,73,1,no,no,no
7/9/2023,12:34:13,26.2,73,1,no,no,no
7/9/2023,12:34:17,26.2,73,1,no,no,no
7/9/2023,12:34:21,26.2,74,1,no,no,no
7/9/2023,12:34:25,26.2,74,1,no,no,no
7/9/2023,12:34:29,26.2,73,1,no,no,no
7/9/2023,12:34:32,26.2,73,1,no,no,no
7/9/2023,12:34:35,26.2,73,1,no,no,no
7/9/2023,12:34:39,26.2,73,1,no,no,no
7/9/2023,12:34:43,26.2,73,1,no,no,no
7/9/2023,12:34:47,26.2,73,1,no,no,no
7/9/2023,12:34:50,26.2,74,1,no,no,no
7/9/2023,12:34:54,26.2,75,1,no,no,no
7/9/2023,12:34:58,26.2,73,1,no,no,no
7/9/2023,12:35:02,26.2,73,1,no,no,no
7/9/2023,12:35:06,26.2,73,1,no,no,no
7/9/2023,12:35:10,26.2,73,1,no,no,no
7/9/2023,12:35:14,26.2,73,1,no,no,no
7/9/2023,12:35:18,26.2,73,1,no,no,no
7/9/2023,12:35:22,26.2,73,1,no,no,no
7/9/2023,12:36:13,26.2,73,1,no,no,no
7/9/2023,12:36:17,26.2,73,1,no,no,no
7/9/2023,12:36:21,26.2,73,1,no,no,no
7/9/2023,12:36:25,26.2,73,1,no,no,no
7/9/2023,12:36:28,26.2,73,1,no,no,no
7/9/2023,12:36:32,26.2,73,1,no,no,no
7/9/2023,12:36:37,26.2,73,1,no,no,no
7/9/2023,12:36:40,26.2,73,1,no,no,no
7/9/2023,12:36:44,26.2,73,1,no,no,no
7/9/2023,12:36:48,26.2,73,1,no,no,no
7/9/2023,12:36:52,26.2,73,1,no,no,no
7/9/2023,12:36:55,26.2,73,1,no,no,no
7/9/2023,12:36:59,26.2,73,1,no,no,no
7/9/2023,12:37:03,26.2,73,1,no,no,no
7/9/2023,12:37:08,26.2,73,1,no,no,no
7/9/2023,12:37:11,26.2,73,1,no,no,no
7/9/2023,12:37:15,26.2,73,1,no,no,no
7/9/2023,12:37:19,26.2,73,1,no,no,no
7/9/2023,12:37:23,26.2,73,1,no,no,no
7/9/2023,12:37:26,26.2,73,1,no,no,no
7/9/2023,12:37:30,26.2,73,1,no,no,no
7/9/2023,12:37:34,26.2,73,1,no,no,no
7/9/2023,12:37:38,26.2,73,1,no,no,no
7/9/2023,12:37:41,26.2,73,1,no,no,no
7/9/2023,12:37:45,26.2,73,1,no,no,no
7/9/2023,12:37:57,26.2,73,1,no,no,no
7/9/2023,12:38:01,26.2,73,1,no,no,no
7/9/2023,12:38:05,26.3,73,1,no,no,no
7/9/2023,12:38:08,26.3,73,1,no,no,no
7/9/2023,12:38:13,26.3,73,1,no,no,no
7/9/2023,12:38:17,26.3,73,1,no,no,no
7/9/2023,12:38:20,26.3,73,1,no,no,no
7/9/2023,12:38:24,26.3,73,1,no,no,no
7/9/2023,12:38:28,26.3,73,1,no,no,no
7/9/2023,12:38:31,26.3,73,1,no,no,no
7/9/2023,12:38:35,26.3,73,1,no,no,no
7/9/2023,12:38:39,26.3,73,1,no,no,no
7/9/2023,12:38:43,26.3,73,1,no,no,no
7/9/2023,12:38:47,26.3,73,1,no,no,no
7/9/2023,12:38:51,26.3,73,1,no,no,no
7/9/2023,12:38:55,26.3,73,1,no,no,no
7/9/2023,12:38:58,26.3,73,1,no,no,no
7/9/2023,12:39:02,26.3,73,1,no,no,no
7/9/2023,12:39:06,26.3,73,1,no,no,no
7/9/2023,12:39:58,26.3,73,0,yes,no,no
7/9/2023,12:40:49,26.3,73,4,no,no,no
7/9/2023,12:40:53,26.3,73,5,no,no,no
7/9/2023,12:40:57,26.3,73,5,no,no,no
7/9/2023,12:41:00,26.3,73,13,no,no,no
7/9/2023,12:41:04,26.3,73,12,no,no,no
7/9/2023,12:41:08,26.3,73,10,no,no,no
7/9/2023,12:41:12,26.3,73,5,no,no,no
7/9/2023,12:41:16,26.3,73,12,no,no,no
7/9/2023,12:41:19,26.3,73,13,no,no,no
7/9/2023,12:41:23,26.4,73,12,no,no,no
7/9/2023,12:41:27,26.3,73,5,no,no,no
7/9/2023,12:41:31,26.4,73,5,no,no,no
7/9/2023,12:41:35,26.4,73,5,no,no,no
7/9/2023,12:41:39,26.4,73,12,no,no,no
7/9/2023,12:41:43,26.4,73,12,no,no,no
7/9/2023,12:41:46,26.4,73,12,no,no,no
7/9/2023,12:41:50,26.4,73,5,no,no,no
7/9/2023,12:41:54,26.4,73,12,no,no,no
7/9/2023,12:41:59,26.4,73,10,no,no,no
7/9/2023,12:42:02,26.3,73,3,no,yes,no
7/9/2023,12:42:05,26.3,73,4,no,no,no
7/9/2023,12:42:09,26.3,73,10,no,no,no
7/9/2023,12:42:13,26.4,73,12,no,no,no
7/9/2023,12:42:17,26.4,73,4,no,no,no
7/9/2023,12:42:20,26.3,73,5,no,no,no
7/9/2023,12:42:24,26.3,73,10,no,no,no
7/9/2023,12:42:28,26.4,73,10,no,no,no
7/9/2023,12:42:32,26.4,73,12,no,no,no
7/9/2023,12:42:35,26.3,73,12,no,no,no
7/9/2023,12:42:39,26.4,73,12,no,no,no
7/9/2023,12:42:43,26.3,73,12,no,no,no
7/9/2023,12:42:47,26.4,73,10,no,no,no
7/9/2023,12:42:51,26.3,73,12,no,no,no
7/9/2023,12:42:55,26.4,73,6,no,no,no
7/9/2023,12:42:58,26.4,73,5,no,no,no
7/9/2023,12:43:02,26.4,73,4,no,no,no
7/9/2023,12:43:05,26.4,73,5,no,no,no
7/9/2023,12:43:09,26.4,73,5,no,no,no
7/9/2023,12:43:13,26.4,73,12,no,no,no
7/9/2023,12:43:17,26.4,73,13,no,no,no
7/9/2023,12:43:21,26.4,73,12,no,no,no
7/9/2023,12:43:25,26.4,73,4,no,no,no
7/9/2023,12:43:29,26.4,73,12,no,no,no
7/9/2023,12:43:33,26.4,72,13,no,no,no
7/9/2023,12:43:37,26.3,72,12,no,no,no
7/9/2023,12:43:41,26.3,72,5,no,no,no
7/9/2023,12:43:44,26.4,72,4,no,no,no
7/9/2023,12:43:48,26.4,72,5,no,no,no
7/9/2023,12:43:51,26.4,73,4,no,no,no
7/9/2023,12:43:55,26.4,73,4,no,no,no
7/9/2023,12:43:58,26.4,73,12,no,no,no
7/9/2023,12:44:02,26.4,73,12,no,no,no
7/9/2023,12:44:06,26.4,73,12,no,no,no
7/9/2023,12:44:10,26.4,73,4,no,no,no
7/9/2023,12:44:14,26.4,72,4,no,no,no
7/9/2023,12:44:17,26.4,72,5,no,no,no
7/9/2023,12:44:21,26.4,72,5,no,no,no
7/9/2023,12:44:26,26.4,72,12,no,no,no
7/9/2023,12:44:30,26.4,72,10,no,no,no
7/9/2023,12:44:33,26.4,72,5,no,no,no
7/9/2023,12:44:37,26.4,72,4,no,no,no
7/9/2023,12:44:41,26.4,72,12,no,no,no
7/9/2023,12:44:45,26.4,72,10,no,no,no
7/9/2023,12:44:49,26.4,72,5,no,no,no
7/9/2023,12:44:53,26.4,72,12,no,no,no
7/9/2023,12:44:57,26.4,74,12,no,no,no
7/9/2023,12:45:01,26.4,75,4,no,no,no
7/9/2023,12:45:05,26.4,77,10,no,no,no
7/9/2023,12:45:09,26.4,77,9,no,no,no
7/9/2023,12:45:12,26.4,78,4,no,no,no
7/9/2023,12:45:16,26.4,78,4,no,no,no
7/9/2023,12:45:20,26.4,79,12,no,no,no
7/9/2023,12:45:24,26.4,79,12,no,no,no
7/9/2023,12:46:17,26.4,80,0,yes,no,yes
7/9/2023,12:46:21,26.4,80.1,0,yes,no,yes
7/9/2023,12:46:24,26.4,80.65,0,yes,no,yes
7/9/2023,12:46:28,26.4,81.1,0,yes,no,yes
7/9/2023,12:46:32,26.4,81.24,0,yes,no,yes
7/9/2023,12:46:35,26.4,81.67,0,yes,no,yes
7/9/2023,12:46:40,26.4,82.06,0,yes,no,yes
7/9/2023,12:46:44,26.4,81.62,0,yes,no,yes
7/9/2023,12:46:47,26.4,81.96,0,yes,no,yes
7/9/2023,12:46:51,26.4,72,0,yes,no,no
7/9/2023,12:46:55,26.4,72,0,yes,no,no
7/9/2023,12:46:59,26.4,72,0,yes,no,no
7/9/2023,12:47:02,26.4,72,0,yes,no,no
7/9/2023,12:47:06,26.4,72,0,yes,no,no
7/9/2023,12:47:10,26.4,72,0,yes,no,no
7/9/2023,12:47:14,26.4,72,0,yes,no,no
7/9/2023,12:47:17,26.4,72,0,yes,no,no
7/9/2023,12:47:21,26.4,72,0,yes,no,no
7/9/2023,12:47:24,26.4,72,0,yes,no,no
7/9/2023,12:47:28,26.4,72,0,yes,no,no
7/9/2023,12:47:32,26.4,72,0,yes,no,no
7/9/2023,12:47:36,26.4,72,0,yes,no,no
7/9/2023,12:47:40,26.4,72,0,yes,no,no
7/9/2023,12:47:44,26.4,72,0,yes,no,no
7/9/2023,12:47:48,26.4,72,0,yes,no,no
7/9/2023,12:47:52,26.4,72,0,yes,no,no
7/9/2023,12:47:56,26.4,72,0,yes,no,no
7/9/2023,12:47:59,26.4,72,0,yes,no,no
7/9/2023,12:48:04,26.4,72,0,yes,no,no
7/9/2023,12:48:07,26.4,72,0,yes,no,no
7/9/2023,12:48:11,26.5,72,0,yes,no,no
7/9/2023,12:48:15,26.5,72,0,yes,no,no
7/9/2023,12:48:18,26.5,72,0,yes,no,no
7/9/2023,12:48:22,26.5,72,0,yes,no,no
7/9/2023,12:48:25,26.5,72,0,yes,no,no
7/9/2023,12:48:29,26.5,72,0,yes,no,no
7/9/2023,12:48:32,26.5,72,0,yes,no,no
7/9/2023,12:48:36,26.5,72,0,yes,no,no
7/9/2023,12:48:40,26.5,72,0,yes,no,no
7/9/2023,12:48:43,26.5,72,0,yes,no,no
7/9/2023,12:48:47,26.5,72,0,yes,no,no
7/9/2023,12:48:50,26.5,72,0,yes,no,no
7/9/2023,12:48:54,26.5,72,0,yes,no,no
7/9/2023,12:48:57,26.5,72,0,yes,no,no
7/9/2023,12:49:01,26.5,72,0,yes,no,no
7/9/2023,12:49:05,26.6,72,0,yes,no,no
7/9/2023,12:49:10,26.6,72,0,yes,no,no
7/9/2023,12:49:14,26.6,72,0,yes,no,no
7/9/2023,12:49:17,26.6,72,0,yes,no,no
7/9/2023,12:49:21,26.6,72,0,yes,no,no
7/9/2023,12:49:25,26.6,72,0,yes,no,no
7/9/2023,12:49:28,26.6,72,0,yes,no,no
7/9/2023,12:49:32,26.6,72,0,yes,no,no
7/9/2023,12:49:35,26.6,72,0,yes,no,no
7/9/2023,12:49:39,26.6,72,0,yes,no,no
7/9/2023,12:49:43,26.7,72,0,yes,no,no
7/9/2023,12:49:47,26.7,72,0,yes,no,no
7/9/2023,12:49:52,26.7,72,0,yes,no,no
7/9/2023,12:49:56,26.7,72,0,yes,no,no
7/9/2023,12:50:00,26.7,72,0,yes,no,no
7/9/2023,12:50:05,26.7,72,0,yes,no,no
7/9/2023,12:50:09,26.7,72,0,yes,no,no
7/9/2023,12:50:13,26.7,71,0,yes,no,no
7/9/2023,12:50:17,26.7,71,0,yes,no,no
7/9/2023,12:50:21,26.7,71,0,yes,no,no
7/9/2023,12:50:25,26.7,71,0,yes,no,no
7/9/2023,12:50:29,26.7,71,0,yes,no,no
7/9/2023,12:50:32,26.7,71,0,yes,no,no
7/9/2023,12:50:36,26.7,71,0,yes,no,no
7/9/2023,12:50:40,26.7,71,0,yes,no,no
7/9/2023,12:50:44,26.7,71,0,yes,no,no
7/9/2023,12:50:47,26.7,71,0,yes,no,no
7/9/2023,12:50:51,26.7,71,0,yes,no,no
7/9/2023,12:50:55,26.7,71,0,yes,no,no
7/9/2023,12:50:58,26.7,71,0,yes,no,no
7/9/2023,12:51:02,26.7,71,0,yes,no,no
7/9/2023,12:51:05,26.7,71,0,yes,no,no
7/9/2023,12:51:09,26.7,71,0,yes,no,no
7/9/2023,12:51:13,26.7,71,0,yes,no,no
7/9/2023,12:51:17,26.7,71,0,yes,no,no
7/9/2023,12:51:21,26.7,71,0,yes,no,no
7/9/2023,12:51:24,26.7,71,0,yes,no,no
7/9/2023,12:51:28,26.7,71,0,yes,no,no
7/9/2023,12:51:32,26.7,71,0,yes,no,no
7/9/2023,12:51:35,26.7,71,0,yes,no,no
7/9/2023,12:51:40,26.7,71,0,yes,no,no
7/9/2023,12:51:44,26.7,71,0,yes,no,no
7/9/2023,12:51:49,26.7,71,0,yes,no,no
7/9/2023,12:51:53,26.7,71,0,yes,no,no
7/9/2023,12:51:57,26.7,71,0,yes,no,no
7/9/2023,12:52:01,26.7,71,0,yes,no,no
7/9/2023,12:52:05,26.7,71,0,yes,no,no
7/9/2023,12:52:09,26.7,71,0,yes,no,no
7/9/2023,12:52:12,26.7,71,0,yes,no,no
7/9/2023,12:52:16,26.7,71,0,yes,no,no
7/9/2023,12:52:20,26.7,71,0,yes,no,no
7/9/2023,12:52:24,26.7,71,0,yes,no,no
7/9/2023,12:53:13,26.7,71,0,yes,no,no
7/9/2023,12:53:17,26.7,71,0,yes,no,no
7/9/2023,12:53:21,26.7,71,0,yes,no,no
7/9/2023,12:53:24,26.7,71,0,yes,no,no
7/9/2023,12:53:28,26.6,71,0,yes,no,no
7/9/2023,12:53:32,26.7,71,0,yes,no,no
7/9/2023,12:53:36,26.7,71,0,yes,no,no
7/9/2023,12:53:40,26.6,71,0,yes,no,no
7/9/2023,12:53:43,26.6,71,0,yes,no,no
7/9/2023,12:53:47,26.6,71,0,yes,no,no
7/9/2023,12:53:51,26.7,71,0,yes,no,no
7/9/2023,12:53:54,26.6,71,0,yes,no,no
7/9/2023,12:53:58,26.6,71,0,yes,no,no
7/9/2023,12:54:03,26.6,71,0,yes,no,no
7/9/2023,12:54:06,26.6,71,0,yes,no,no
7/9/2023,12:54:10,26.6,71,0,yes,no,no
7/9/2023,12:54:13,26.6,71,0,yes,no,no
7/9/2023,12:54:17,26.6,71,0,yes,no,no
7/9/2023,12:54:22,26.6,71,0,yes,no,no
7/9/2023,12:54:25,26.6,71,0,yes,no,no
7/9/2023,12:54:29,26.6,71,0,yes,no,no
7/9/2023,12:54:33,26.6,71,0,yes,no,no
7/9/2023,12:54:37,26.6,71,0,yes,no,no
7/9/2023,12:54:41,26.6,71,0,yes,no,no
7/9/2023,12:54:45,26.6,71,0,yes,no,no
7/9/2023,12:54:49,26.6,71,0,yes,no,no
7/10/2023,23:02:16,26.6,69,0,yes,no,no
7/10/2023,23:02:20,26.8,68,0,yes,no,no
7/10/2023,23:02:24,26.8,68,0,yes,no,no
7/10/2023,23:03:15,26.8,68,0,yes,no,no
7/10/2023,23:03:19,26.8,68,0,yes,no,no
7/10/2023,23:03:23,26.8,68,0,yes,no,no
7/10/2023,23:03:27,26.9,68,0,yes,no,no
7/10/2023,23:03:31,26.8,68,0,yes,no,no
7/10/2023,23:03:35,26.8,68,0,yes,no,no
7/10/2023,23:03:39,26.9,68,0,yes,no,no
7/10/2023,23:03:43,26.8,68,0,yes,no,no
7/10/2023,23:03:46,26.8,68,0,yes,no,no
7/10/2023,23:03:50,26.8,68,0,yes,no,no
7/10/2023,23:03:54,26.8,68,0,yes,no,no
7/10/2023,23:03:58,26.9,68,0,yes,no,no
7/10/2023,23:04:02,26.9,68,0,yes,no,no
7/10/2023,23:04:06,26.9,68,0,yes,no,no
7/10/2023,23:04:10,26.9,68,0,yes,no,no
7/10/2023,23:04:14,26.9,68,0,yes,no,no
7/10/2023,23:04:17,26.9,68,0,yes,no,no
7/10/2023,23:04:21,26.9,68,0,yes,no,no
7/10/2023,23:04:25,26.9,68,0,yes,no,no
7/10/2023,23:04:29,26.9,68,0,yes,no,no
7/10/2023,23:04:32,26.9,68,0,yes,no,no
7/10/2023,23:04:36,26.9,68,0,yes,no,no
7/10/2023,23:04:40,26.9,68,0,yes,no,no
7/10/2023,23:04:44,26.9,68,0,yes,no,no
7/10/2023,23:04:47,26.9,68,0,yes,no,no
7/10/2023,23:04:51,26.9,68,0,yes,no,no
7/10/2023,23:04:55,26.9,68,0,yes,no,no
7/10/2023,23:04:58,26.9,68,0,yes,no,no
7/10/2023,23:05:02,26.9,68,0,yes,no,no
7/10/2023,23:05:06,26.9,68,0,yes,no,no
7/10/2023,23:05:09,26.9,68,0,yes,no,no
7/10/2023,23:05:13,26.9,68,0,yes,no,no
7/10/2023,23:05:17,26.9,68,0,yes,no,no
7/10/2023,23:05:21,26.9,68,0,yes,no,no
7/10/2023,23:05:25,26.9,68,0,yes,no,no
7/10/2023,23:05:28,26.9,68,0,yes,no,no
7/10/2023,23:05:32,26.9,68,0,yes,no,no
7/10/2023,23:05:35,26.9,68,0,yes,no,no
7/10/2023,23:05:39,26.9,68,0,yes,no,no
7/10/2023,23:05:43,26.9,68,0,yes,no,no
7/10/2023,23:05:47,26.9,68,0,yes,no,no
7/10/2023,23:05:51,26.9,68,0,yes,no,no
